Timestamp,Sensor1,Sensor2,Sensor3
22-01-2023 13:16,30.0,59.0,49.0
22-01-2023 13:17,36.0,60.0,77.0
22-01-2023 13:18,34.0,34.0,53.0
22-01-2023 13:19,35.0,31.0,28.0
22-01-2023 13:20,21.0,31.0,34.0
22-01-2023 13:21,55.0,78.0,32.0
22-01-2023 13:22,38.0,78.0,52.0
22-01-2023 13:23,57.0,75.0,52.0
22-01-2023 13:24,69.0,73.0,37.0
22-01-2023 13:25,40.0,31.0,75.0
22-01-2023 13:26,30.0,22.0,72.0
22-01-2023 13:27,60.0,36.0,46.0
22-01-2023 13:28,22.0,56.0,25.0
22-01-2023 13:29,53.0,30.0,58.0
22-01-2023 13:30,37.0,40.0,53.0
22-01-2023 13:31,34.0,47.0,58.0
22-01-2023 13:32,44.0,48.0,83.0
22-01-2023 13:33,69.0,45.0,18.0
22-01-2023 13:34,34.0,74.0,88.0
22-01-2023 13:35,49.0,20.0,21.0
22-01-2023 13:36,36.0,78.0,83.0
22-01-2023 13:37,37.0,43.0,66.0
22-01-2023 13:38,50.0,14.0,48.0
22-01-2023 13:39,69.0,29.0,42.0
22-01-2023 13:40,62.0,72.0,19.0
22-01-2023 13:41,37.0,54.0,29.0
22-01-2023 13:42,54.0,51.0,47.0
22-01-2023 13:43,32.0,22.0,62.0
22-01-2023 13:44,33.0,18.0,42.0
22-01-2023 13:45,55.0,14.0,42.0
22-01-2023 13:46,37.0,47.0,49.0
22-01-2023 13:47,24.0,58.0,78.0
22-01-2023 13:48,33.0,37.0,82.0
22-01-2023 13:49,44.0,52.0,41.0
22-01-2023 13:50,63.0,79.0,59.0
22-01-2023 13:51,58.0,50.0,24.0
22-01-2023 13:52,31.0,53.0,28.0
22-01-2023 13:53,59.0,38.0,61.0
22-01-2023 13:54,47.0,77.0,67.0
22-01-2023 13:55,54.0,34.0,80.0
22-01-2023 13:56,20.0,77.0,64.0
22-01-2023 13:57,22.0,23.0,57.0
22-01-2023 13:58,62.0,68.0,55.0
22-01-2023 13:59,69.0,71.0,55.0
22-01-2023 14:00,26.0,26.0,61.0
22-01-2023 14:01,28.0,28.0,59.0
22-01-2023 14:02,55.0,38.0,79.0
22-01-2023 14:03,42.0,75.0,31.0
22-01-2023 14:04,43.0,54.0,58.0
22-01-2023 14:05,29.0,37.0,71.0
22-01-2023 14:06,69.0,68.0,47.0
22-01-2023 14:07,67.0,63.0,77.0
22-01-2023 14:08,31.0,17.0,82.0
22-01-2023 14:09,38.0,19.0,67.0
22-01-2023 14:10,51.0,30.0,40.0
22-01-2023 14:11,43.0,44.0,85.0
22-01-2023 14:12,41.0,13.0,57.0
22-01-2023 14:13,22.0,62.0,67.0
22-01-2023 14:14,59.0,34.0,28.0
22-01-2023 14:15,46.0,29.0,65.0
22-01-2023 14:16,38.0,31.0,51.0
22-01-2023 14:17,28.0,58.0,59.0
22-01-2023 14:18,68.0,15.0,25.0
22-01-2023 14:19,32.0,60.0,79.0
22-01-2023 14:20,21.0,36.0,49.0
22-01-2023 14:21,55.0,27.0,46.0
22-01-2023 14:22,48.0,21.0,64.0
22-01-2023 14:23,30.0,37.0,47.0
22-01-2023 14:24,53.0,28.0,83.0
22-01-2023 14:25,23.0,52.0,47.0
22-01-2023 14:26,23.0,24.0,80.0
22-01-2023 14:27,20.0,78.0,47.0
22-01-2023 14:28,44.0,45.0,38.0
22-01-2023 14:29,45.0,51.0,27.0
22-01-2023 14:30,30.0,54.0,21.0
22-01-2023 14:31,42.0,39.0,49.0
22-01-2023 14:32,21.0,48.0,33.0
22-01-2023 14:33,38.0,55.0,48.0
22-01-2023 14:34,48.0,67.0,40.0
22-01-2023 14:35,59.0,39.0,84.0
22-01-2023 14:36,23.0,65.0,67.0
22-01-2023 14:37,35.0,63.0,68.0
22-01-2023 14:38,66.0,46.0,37.0
22-01-2023 14:39,56.0,31.0,77.0
22-01-2023 14:40,46.0,33.0,24.0
22-01-2023 14:41,24.0,78.0,50.0
22-01-2023 14:42,34.0,42.0,47.0
22-01-2023 14:43,42.0,26.0,87.0
22-01-2023 14:44,68.0,71.0,73.0
22-01-2023 14:45,22.0,21.0,79.0
22-01-2023 14:46,37.0,39.0,47.0
22-01-2023 14:47,62.0,22.0,85.0
22-01-2023 14:48,45.0,15.0,87.0
22-01-2023 14:49,25.0,76.0,75.0
22-01-2023 14:50,63.0,20.0,30.0
22-01-2023 14:51,36.0,69.0,78.0
22-01-2023 14:52,65.0,19.0,74.0
22-01-2023 14:53,57.0,25.0,28.0
22-01-2023 14:54,61.0,51.0,60.0
22-01-2023 14:55,67.0,53.0,51.0
22-01-2023 14:56,69.0,28.0,20.0
22-01-2023 14:57,46.0,24.0,83.0
22-01-2023 14:58,39.0,48.0,25.0
22-01-2023 14:59,25.0,14.0,85.0
22-01-2023 15:00,54.0,40.0,24.0
22-01-2023 15:01,31.0,37.0,32.0
22-01-2023 15:02,67.0,47.0,89.0
22-01-2023 15:03,22.0,61.0,17.0
22-01-2023 15:04,67.0,24.0,44.0
22-01-2023 15:05,23.0,28.0,65.0
22-01-2023 15:06,64.0,44.0,27.0
22-01-2023 15:07,23.0,24.0,33.0
22-01-2023 15:08,23.0,56.0,25.0
22-01-2023 15:09,58.0,65.0,83.0
22-01-2023 15:10,40.0,29.0,39.0
22-01-2023 15:11,63.0,18.0,36.0
22-01-2023 15:12,21.0,14.0,59.0
22-01-2023 15:13,35.0,20.0,46.0
22-01-2023 15:14,26.0,11.0,49.0
22-01-2023 15:15,38.0,61.0,71.0
22-01-2023 15:16,62.0,29.0,66.0
22-01-2023 15:17,52.0,30.0,69.0
22-01-2023 15:18,28.0,60.0,78.0
22-01-2023 15:19,56.0,39.0,17.0
22-01-2023 15:20,36.0,57.0,50.0
22-01-2023 15:21,46.0,10.0,74.0
22-01-2023 15:22,52.0,44.0,45.0
22-01-2023 15:23,68.0,35.0,21.0
22-01-2023 15:24,31.0,18.0,59.0
22-01-2023 15:25,64.0,49.0,54.0
22-01-2023 15:26,30.0,30.0,83.0
22-01-2023 15:27,32.0,21.0,46.0
22-01-2023 15:28,50.0,46.0,60.0
22-01-2023 15:29,32.0,33.0,31.0
22-01-2023 15:30,57.0,59.0,69.0
22-01-2023 15:31,45.0,63.0,22.0
22-01-2023 15:32,50.0,37.0,20.0
22-01-2023 15:33,41.0,13.0,77.0
22-01-2023 15:34,25.0,21.0,58.0
22-01-2023 15:35,39.0,76.0,82.0
22-01-2023 15:36,40.0,46.0,48.0
22-01-2023 15:37,29.0,13.0,15.0
22-01-2023 15:38,38.0,24.0,42.0
22-01-2023 15:39,54.0,37.0,80.0
22-01-2023 15:40,45.0,46.0,85.0
22-01-2023 15:41,26.0,18.0,89.0
22-01-2023 15:42,56.0,23.0,20.0
22-01-2023 15:43,27.0,76.0,74.0
22-01-2023 15:44,24.0,59.0,55.0
22-01-2023 15:45,63.0,34.0,40.0
22-01-2023 15:46,55.0,48.0,29.0
22-01-2023 15:47,47.0,35.0,48.0
22-01-2023 15:48,69.0,69.0,28.0
22-01-2023 15:49,22.0,61.0,83.0
22-01-2023 15:50,58.0,79.0,26.0
22-01-2023 15:51,27.0,35.0,51.0
22-01-2023 15:52,34.0,57.0,85.0
22-01-2023 15:53,46.0,63.0,46.0
22-01-2023 15:54,68.0,50.0,23.0
22-01-2023 15:55,55.0,10.0,51.0
22-01-2023 15:56,35.0,30.0,23.0
22-01-2023 15:57,45.0,34.0,33.0
22-01-2023 15:58,64.0,27.0,78.0
22-01-2023 15:59,63.0,24.0,22.0
22-01-2023 16:00,23.0,51.0,26.0
22-01-2023 16:01,31.0,29.0,51.0
22-01-2023 16:02,36.0,25.0,30.0
22-01-2023 16:03,60.0,16.0,17.0
22-01-2023 16:04,63.0,14.0,22.0
22-01-2023 16:05,45.0,27.0,25.0
22-01-2023 16:06,50.0,27.0,88.0
22-01-2023 16:07,34.0,73.0,29.0
22-01-2023 16:08,53.0,34.0,37.0
22-01-2023 16:09,48.0,35.0,26.0
22-01-2023 16:10,28.0,78.0,17.0
22-01-2023 16:11,33.0,25.0,75.0
22-01-2023 16:12,55.0,72.0,79.0
22-01-2023 16:13,23.0,67.0,49.0
22-01-2023 16:14,57.0,36.0,15.0
22-01-2023 16:15,56.0,58.0,88.0
22-01-2023 16:16,43.0,56.0,28.0
22-01-2023 16:17,36.0,59.0,47.0
22-01-2023 16:18,32.0,55.0,65.0
22-01-2023 16:19,39.0,17.0,83.0
22-01-2023 16:20,36.0,11.0,30.0
22-01-2023 16:21,46.0,27.0,55.0
22-01-2023 16:22,52.0,45.0,87.0
22-01-2023 16:23,40.0,51.0,28.0
22-01-2023 16:24,36.0,20.0,43.0
22-01-2023 16:25,41.0,68.0,28.0
22-01-2023 16:26,44.0,61.0,21.0
22-01-2023 16:27,22.0,58.0,58.0
22-01-2023 16:28,46.0,65.0,23.0
22-01-2023 16:29,46.0,79.0,75.0
22-01-2023 16:30,65.0,39.0,74.0
22-01-2023 16:31,31.0,64.0,67.0
22-01-2023 16:32,34.0,37.0,88.0
22-01-2023 16:33,57.0,60.0,61.0
22-01-2023 16:34,39.0,36.0,30.0
22-01-2023 16:35,41.0,61.0,61.0
22-01-2023 16:36,21.0,43.0,51.0
22-01-2023 16:37,23.0,41.0,37.0
22-01-2023 16:38,64.0,53.0,45.0
22-01-2023 16:39,32.0,13.0,72.0
22-01-2023 16:40,51.0,57.0,77.0
22-01-2023 16:41,41.0,25.0,16.0
22-01-2023 16:42,44.0,69.0,18.0
22-01-2023 16:43,46.0,56.0,36.0
22-01-2023 16:44,36.0,24.0,71.0
22-01-2023 16:45,25.0,65.0,45.0
22-01-2023 16:46,62.0,25.0,68.0
22-01-2023 16:47,35.0,10.0,34.0
22-01-2023 16:48,27.0,34.0,55.0
22-01-2023 16:49,52.0,73.0,23.0
22-01-2023 16:50,29.0,52.0,62.0
22-01-2023 16:51,53.0,23.0,37.0
22-01-2023 16:52,38.0,57.0,47.0
22-01-2023 16:53,33.0,77.0,47.0
22-01-2023 16:54,22.0,23.0,83.0
22-01-2023 16:55,60.0,24.0,77.0
22-01-2023 16:56,42.0,26.0,67.0
22-01-2023 16:57,59.0,61.0,35.0
22-01-2023 16:58,30.0,19.0,78.0
22-01-2023 16:59,66.0,26.0,46.0
22-01-2023 17:00,25.0,17.0,78.0
22-01-2023 17:01,53.0,11.0,55.0
22-01-2023 17:02,20.0,65.0,60.0
22-01-2023 17:03,54.0,74.0,36.0
22-01-2023 17:04,44.0,64.0,32.0
22-01-2023 17:05,48.0,78.0,39.0
22-01-2023 17:06,42.0,45.0,81.0
22-01-2023 17:07,37.0,18.0,33.0
22-01-2023 17:08,33.0,23.0,35.0
22-01-2023 17:09,36.0,31.0,64.0
22-01-2023 17:10,21.0,25.0,38.0
22-01-2023 17:11,50.0,50.0,75.0
22-01-2023 17:12,38.0,76.0,86.0
22-01-2023 17:13,51.0,37.0,74.0
22-01-2023 17:14,47.0,38.0,65.0
22-01-2023 17:15,60.0,74.0,64.0
22-01-2023 17:16,27.0,37.0,71.0
22-01-2023 17:17,61.0,41.0,83.0
22-01-2023 17:18,60.0,61.0,28.0
22-01-2023 17:19,59.0,20.0,38.0
22-01-2023 17:20,58.0,35.0,24.0
22-01-2023 17:21,41.0,40.0,83.0
22-01-2023 17:22,43.0,29.0,59.0
22-01-2023 17:23,57.0,78.0,68.0
22-01-2023 17:24,21.0,50.0,25.0
22-01-2023 17:25,60.0,76.0,80.0
22-01-2023 17:26,60.0,53.0,55.0
22-01-2023 17:27,38.0,69.0,69.0
22-01-2023 17:28,60.0,16.0,62.0
22-01-2023 17:29,21.0,63.0,62.0
22-01-2023 17:30,47.0,72.0,55.0
22-01-2023 17:31,51.0,22.0,72.0
22-01-2023 17:32,38.0,42.0,53.0
22-01-2023 17:33,35.0,16.0,86.0
22-01-2023 17:34,49.0,39.0,24.0
22-01-2023 17:35,41.0,20.0,67.0
22-01-2023 17:36,33.0,79.0,89.0
22-01-2023 17:37,20.0,30.0,74.0
22-01-2023 17:38,64.0,41.0,83.0
22-01-2023 17:39,21.0,14.0,64.0
22-01-2023 17:40,41.0,44.0,39.0
22-01-2023 17:41,65.0,56.0,40.0
22-01-2023 17:42,52.0,21.0,52.0
22-01-2023 17:43,34.0,46.0,58.0
22-01-2023 17:44,69.0,53.0,59.0
22-01-2023 17:45,60.0,31.0,31.0
22-01-2023 17:46,41.0,20.0,67.0
22-01-2023 17:47,59.0,64.0,50.0
22-01-2023 17:48,58.0,19.0,32.0
22-01-2023 17:49,60.0,51.0,26.0
22-01-2023 17:50,60.0,64.0,84.0
22-01-2023 17:51,30.0,59.0,25.0
22-01-2023 17:52,23.0,41.0,40.0
22-01-2023 17:53,26.0,77.0,55.0
22-01-2023 17:54,40.0,27.0,22.0
22-01-2023 17:55,26.0,74.0,19.0
22-01-2023 17:56,23.0,34.0,82.0
22-01-2023 17:57,31.0,40.0,51.0
22-01-2023 17:58,46.0,28.0,61.0
22-01-2023 17:59,36.0,27.0,20.0
22-01-2023 18:00,39.0,77.0,36.0
22-01-2023 18:01,50.0,42.0,43.0
22-01-2023 18:02,45.0,79.0,43.0
22-01-2023 18:03,50.0,16.0,83.0
22-01-2023 18:04,54.0,10.0,33.0
22-01-2023 18:05,28.0,68.0,17.0
22-01-2023 18:06,24.0,43.0,54.0
22-01-2023 18:07,67.0,61.0,61.0
22-01-2023 18:08,27.0,20.0,74.0
22-01-2023 18:09,40.0,17.0,54.0
22-01-2023 18:10,35.0,62.0,41.0
22-01-2023 18:11,35.0,24.0,78.0
22-01-2023 18:12,37.0,37.0,27.0
22-01-2023 18:13,66.0,23.0,25.0
22-01-2023 18:14,47.0,67.0,39.0
22-01-2023 18:15,37.0,66.0,57.0
22-01-2023 18:16,33.0,61.0,69.0
22-01-2023 18:17,67.0,46.0,87.0
22-01-2023 18:18,56.0,11.0,42.0
22-01-2023 18:19,59.0,43.0,43.0
22-01-2023 18:20,35.0,43.0,49.0
22-01-2023 18:21,40.0,67.0,15.0
22-01-2023 18:22,20.0,70.0,60.0
22-01-2023 18:23,30.0,63.0,38.0
22-01-2023 18:24,30.0,76.0,33.0
22-01-2023 18:25,21.0,39.0,33.0
22-01-2023 18:26,51.0,68.0,47.0
22-01-2023 18:27,38.0,67.0,67.0
22-01-2023 18:28,24.0,33.0,69.0
22-01-2023 18:29,22.0,24.0,66.0
22-01-2023 18:30,47.0,31.0,55.0
22-01-2023 18:31,45.0,41.0,81.0
22-01-2023 18:32,42.0,51.0,58.0
22-01-2023 18:33,49.0,68.0,26.0
22-01-2023 18:34,27.0,64.0,86.0
22-01-2023 18:35,55.0,14.0,48.0
22-01-2023 18:36,48.0,50.0,84.0
22-01-2023 18:37,32.0,66.0,61.0
22-01-2023 18:38,44.0,62.0,80.0
22-01-2023 18:39,41.0,47.0,35.0
22-01-2023 18:40,65.0,10.0,89.0
22-01-2023 18:41,52.0,69.0,47.0
22-01-2023 18:42,56.0,55.0,27.0
22-01-2023 18:43,26.0,13.0,57.0
22-01-2023 18:44,42.0,24.0,26.0
22-01-2023 18:45,25.0,21.0,37.0
22-01-2023 18:46,34.0,10.0,74.0
22-01-2023 18:47,34.0,39.0,34.0
22-01-2023 18:48,59.0,15.0,68.0
22-01-2023 18:49,53.0,59.0,48.0
22-01-2023 18:50,33.0,11.0,56.0
22-01-2023 18:51,48.0,15.0,57.0
22-01-2023 18:52,35.0,47.0,67.0
22-01-2023 18:53,48.0,27.0,24.0
22-01-2023 18:54,42.0,28.0,86.0
22-01-2023 18:55,29.0,37.0,80.0
22-01-2023 18:56,66.0,21.0,38.0
22-01-2023 18:57,23.0,61.0,84.0
22-01-2023 18:58,31.0,67.0,19.0
22-01-2023 18:59,61.0,31.0,44.0
22-01-2023 19:00,53.0,54.0,17.0
22-01-2023 19:01,23.0,71.0,40.0
22-01-2023 19:02,39.0,51.0,48.0
22-01-2023 19:03,47.0,76.0,87.0
22-01-2023 19:04,47.0,18.0,86.0
22-01-2023 19:05,25.0,73.0,36.0
22-01-2023 19:06,33.0,24.0,61.0
22-01-2023 19:07,54.0,39.0,73.0
22-01-2023 19:08,66.0,35.0,87.0
22-01-2023 19:09,20.0,78.0,67.0
22-01-2023 19:10,38.0,31.0,60.0
22-01-2023 19:11,20.0,63.0,69.0
22-01-2023 19:12,32.0,67.0,32.0
22-01-2023 19:13,27.0,62.0,31.0
22-01-2023 19:14,37.0,28.0,54.0
22-01-2023 19:15,54.0,43.0,51.0
22-01-2023 19:16,42.0,23.0,45.0
22-01-2023 19:17,69.0,31.0,23.0
22-01-2023 19:18,45.0,22.0,33.0
22-01-2023 19:19,60.0,73.0,67.0
22-01-2023 19:20,57.0,65.0,56.0
22-01-2023 19:21,39.0,51.0,17.0
22-01-2023 19:22,21.0,75.0,50.0
22-01-2023 19:23,45.0,72.0,73.0
22-01-2023 19:24,55.0,51.0,22.0
22-01-2023 19:25,44.0,43.0,67.0
22-01-2023 19:26,49.0,38.0,51.0
22-01-2023 19:27,37.0,35.0,89.0
22-01-2023 19:28,26.0,32.0,84.0
22-01-2023 19:29,46.0,45.0,51.0
22-01-2023 19:30,30.0,18.0,46.0
22-01-2023 19:31,56.0,51.0,47.0
22-01-2023 19:32,27.0,76.0,60.0
22-01-2023 19:33,30.0,16.0,75.0
22-01-2023 19:34,43.0,32.0,68.0
22-01-2023 19:35,49.0,41.0,52.0
22-01-2023 19:36,49.0,32.0,64.0
22-01-2023 19:37,34.0,25.0,36.0
22-01-2023 19:38,54.0,78.0,77.0
22-01-2023 19:39,58.0,22.0,80.0
22-01-2023 19:40,43.0,19.0,72.0
22-01-2023 19:41,27.0,68.0,37.0
22-01-2023 19:42,62.0,11.0,27.0
22-01-2023 19:43,61.0,61.0,42.0
22-01-2023 19:44,39.0,10.0,30.0
22-01-2023 19:45,60.0,79.0,74.0
22-01-2023 19:46,66.0,63.0,27.0
22-01-2023 19:47,45.0,28.0,38.0
22-01-2023 19:48,43.0,37.0,82.0
22-01-2023 19:49,41.0,14.0,60.0
22-01-2023 19:50,24.0,39.0,65.0
22-01-2023 19:51,34.0,28.0,59.0
22-01-2023 19:52,55.0,51.0,40.0
22-01-2023 19:53,56.0,34.0,57.0
22-01-2023 19:54,48.0,44.0,15.0
22-01-2023 19:55,34.0,18.0,42.0
22-01-2023 19:56,46.0,48.0,30.0
22-01-2023 19:57,68.0,65.0,74.0
22-01-2023 19:58,27.0,47.0,30.0
22-01-2023 19:59,48.0,24.0,82.0
22-01-2023 20:00,38.0,55.0,57.0
22-01-2023 20:01,50.0,46.0,38.0
22-01-2023 20:02,28.0,69.0,41.0
22-01-2023 20:03,29.0,71.0,49.0
22-01-2023 20:04,56.0,40.0,48.0
22-01-2023 20:05,29.0,39.0,71.0
22-01-2023 20:06,52.0,75.0,59.0
22-01-2023 20:07,44.0,16.0,27.0
22-01-2023 20:08,23.0,39.0,87.0
22-01-2023 20:09,24.0,42.0,85.0
22-01-2023 20:10,42.0,47.0,58.0
22-01-2023 20:11,58.0,28.0,43.0
22-01-2023 20:12,24.0,18.0,37.0
22-01-2023 20:13,27.0,41.0,76.0
22-01-2023 20:14,36.0,39.0,62.0
22-01-2023 20:15,20.0,15.0,76.0
22-01-2023 20:16,69.0,70.0,19.0
22-01-2023 20:17,31.0,46.0,38.0
22-01-2023 20:18,54.0,29.0,47.0
22-01-2023 20:19,33.0,39.0,24.0
22-01-2023 20:20,67.0,27.0,35.0
22-01-2023 20:21,37.0,72.0,32.0
22-01-2023 20:22,29.0,70.0,44.0
22-01-2023 20:23,34.0,66.0,47.0
22-01-2023 20:24,61.0,31.0,66.0
22-01-2023 20:25,52.0,58.0,27.0
22-01-2023 20:26,38.0,27.0,19.0
22-01-2023 20:27,53.0,70.0,78.0
22-01-2023 20:28,64.0,77.0,64.0
22-01-2023 20:29,44.0,16.0,20.0
22-01-2023 20:30,35.0,16.0,51.0
22-01-2023 20:31,27.0,74.0,26.0
22-01-2023 20:32,54.0,49.0,72.0
22-01-2023 20:33,40.0,33.0,72.0
22-01-2023 20:34,38.0,41.0,27.0
22-01-2023 20:35,65.0,19.0,19.0
22-01-2023 20:36,30.0,18.0,31.0
22-01-2023 20:37,63.0,48.0,82.0
22-01-2023 20:38,30.0,12.0,21.0
22-01-2023 20:39,30.0,78.0,50.0
22-01-2023 20:40,41.0,16.0,32.0
22-01-2023 20:41,40.0,21.0,87.0
22-01-2023 20:42,46.0,32.0,75.0
22-01-2023 20:43,37.0,72.0,52.0
22-01-2023 20:44,61.0,26.0,78.0
22-01-2023 20:45,67.0,73.0,64.0
22-01-2023 20:46,59.0,74.0,50.0
22-01-2023 20:47,57.0,37.0,20.0
22-01-2023 20:48,49.0,67.0,67.0
22-01-2023 20:49,64.0,27.0,73.0
22-01-2023 20:50,66.0,53.0,69.0
22-01-2023 20:51,64.0,73.0,36.0
22-01-2023 20:52,52.0,46.0,51.0
22-01-2023 20:53,40.0,12.0,38.0
22-01-2023 20:54,21.0,23.0,38.0
22-01-2023 20:55,32.0,16.0,24.0
22-01-2023 20:56,21.0,26.0,24.0
22-01-2023 20:57,62.0,79.0,72.0
22-01-2023 20:58,64.0,48.0,19.0
22-01-2023 20:59,50.0,14.0,63.0
22-01-2023 21:00,29.0,61.0,33.0
22-01-2023 21:01,42.0,35.0,66.0
22-01-2023 21:02,41.0,48.0,79.0
22-01-2023 21:03,66.0,54.0,53.0
22-01-2023 21:04,48.0,40.0,15.0
22-01-2023 21:05,52.0,32.0,89.0
22-01-2023 21:06,50.0,49.0,36.0
22-01-2023 21:07,33.0,41.0,37.0
22-01-2023 21:08,29.0,13.0,33.0
22-01-2023 21:09,37.0,55.0,41.0
22-01-2023 21:10,30.0,51.0,32.0
22-01-2023 21:11,58.0,48.0,68.0
22-01-2023 21:12,66.0,79.0,31.0
22-01-2023 21:13,22.0,65.0,69.0
22-01-2023 21:14,21.0,56.0,44.0
22-01-2023 21:15,27.0,47.0,67.0
22-01-2023 21:16,50.0,27.0,24.0
22-01-2023 21:17,27.0,11.0,44.0
22-01-2023 21:18,62.0,63.0,40.0
22-01-2023 21:19,67.0,39.0,85.0
22-01-2023 21:20,21.0,13.0,83.0
22-01-2023 21:21,41.0,16.0,35.0
22-01-2023 21:22,24.0,66.0,70.0
22-01-2023 21:23,26.0,39.0,22.0
22-01-2023 21:24,39.0,53.0,43.0
22-01-2023 21:25,47.0,38.0,46.0
22-01-2023 21:26,32.0,45.0,78.0
22-01-2023 21:27,21.0,57.0,58.0
22-01-2023 21:28,51.0,28.0,81.0
22-01-2023 21:29,45.0,72.0,70.0
22-01-2023 21:30,22.0,11.0,82.0
22-01-2023 21:31,60.0,23.0,25.0
22-01-2023 21:32,61.0,44.0,51.0
22-01-2023 21:33,32.0,30.0,22.0
22-01-2023 21:34,40.0,26.0,72.0
22-01-2023 21:35,64.0,41.0,16.0
22-01-2023 21:36,56.0,32.0,20.0
22-01-2023 21:37,42.0,15.0,46.0
22-01-2023 21:38,26.0,38.0,33.0
22-01-2023 21:39,36.0,72.0,32.0
22-01-2023 21:40,47.0,79.0,54.0
22-01-2023 21:41,66.0,13.0,74.0
22-01-2023 21:42,49.0,67.0,54.0
22-01-2023 21:43,24.0,40.0,80.0
22-01-2023 21:44,43.0,31.0,36.0
22-01-2023 21:45,26.0,36.0,51.0
22-01-2023 21:46,53.0,25.0,47.0
22-01-2023 21:47,69.0,15.0,34.0
22-01-2023 21:48,61.0,16.0,54.0
22-01-2023 21:49,52.0,23.0,26.0
22-01-2023 21:50,46.0,12.0,63.0
22-01-2023 21:51,33.0,58.0,48.0
22-01-2023 21:52,38.0,45.0,67.0
22-01-2023 21:53,67.0,38.0,74.0
22-01-2023 21:54,57.0,13.0,80.0
22-01-2023 21:55,31.0,49.0,42.0
22-01-2023 21:56,22.0,50.0,70.0
22-01-2023 21:57,26.0,31.0,66.0
22-01-2023 21:58,54.0,13.0,25.0
22-01-2023 21:59,44.0,32.0,57.0
22-01-2023 22:00,68.0,13.0,62.0
22-01-2023 22:01,34.0,77.0,72.0
22-01-2023 22:02,38.0,27.0,71.0
22-01-2023 22:03,38.0,10.0,28.0
22-01-2023 22:04,42.0,41.0,68.0
22-01-2023 22:05,30.0,30.0,16.0
22-01-2023 22:06,40.0,47.0,56.0
22-01-2023 22:07,53.0,35.0,21.0
22-01-2023 22:08,58.0,50.0,23.0
22-01-2023 22:09,26.0,58.0,47.0
22-01-2023 22:10,61.0,50.0,82.0
22-01-2023 22:11,63.0,68.0,78.0
22-01-2023 22:12,46.0,13.0,77.0
22-01-2023 22:13,69.0,22.0,22.0
22-01-2023 22:14,42.0,70.0,73.0
22-01-2023 22:15,57.0,60.0,23.0
22-01-2023 22:16,39.0,44.0,26.0
22-01-2023 22:17,46.0,74.0,72.0
22-01-2023 22:18,27.0,58.0,63.0
22-01-2023 22:19,56.0,58.0,58.0
22-01-2023 22:20,22.0,23.0,25.0
22-01-2023 22:21,21.0,46.0,30.0
22-01-2023 22:22,41.0,39.0,80.0
22-01-2023 22:23,25.0,23.0,52.0
22-01-2023 22:24,58.0,36.0,57.0
22-01-2023 22:25,59.0,71.0,81.0
22-01-2023 22:26,55.0,12.0,87.0
22-01-2023 22:27,63.0,79.0,73.0
22-01-2023 22:28,43.0,48.0,21.0
22-01-2023 22:29,31.0,28.0,40.0
22-01-2023 22:30,36.0,48.0,45.0
22-01-2023 22:31,41.0,19.0,38.0
22-01-2023 22:32,38.0,56.0,79.0
22-01-2023 22:33,28.0,32.0,70.0
22-01-2023 22:34,31.0,68.0,77.0
22-01-2023 22:35,51.0,29.0,40.0
22-01-2023 22:36,50.0,54.0,72.0
22-01-2023 22:37,36.0,53.0,41.0
22-01-2023 22:38,42.0,27.0,83.0
22-01-2023 22:39,29.0,57.0,52.0
22-01-2023 22:40,49.0,10.0,61.0
22-01-2023 22:41,38.0,41.0,35.0
22-01-2023 22:42,45.0,73.0,26.0
22-01-2023 22:43,45.0,16.0,89.0
22-01-2023 22:44,30.0,55.0,39.0
22-01-2023 22:45,39.0,33.0,82.0
22-01-2023 22:46,64.0,78.0,57.0
22-01-2023 22:47,23.0,45.0,65.0
22-01-2023 22:48,66.0,76.0,38.0
22-01-2023 22:49,31.0,59.0,23.0
22-01-2023 22:50,44.0,68.0,36.0
22-01-2023 22:51,29.0,67.0,41.0
22-01-2023 22:52,41.0,55.0,75.0
22-01-2023 22:53,26.0,79.0,79.0
22-01-2023 22:54,43.0,32.0,79.0
22-01-2023 22:55,21.0,21.0,28.0
22-01-2023 22:56,51.0,37.0,34.0
22-01-2023 22:57,40.0,67.0,59.0
22-01-2023 22:58,26.0,70.0,53.0
22-01-2023 22:59,27.0,64.0,44.0
22-01-2023 23:00,57.0,43.0,78.0
22-01-2023 23:01,40.0,27.0,87.0
22-01-2023 23:02,27.0,44.0,37.0
22-01-2023 23:03,44.0,57.0,37.0
22-01-2023 23:04,47.0,46.0,46.0
22-01-2023 23:05,47.0,50.0,54.0
22-01-2023 23:06,50.0,15.0,52.0
22-01-2023 23:07,55.0,48.0,76.0
22-01-2023 23:08,44.0,13.0,57.0
22-01-2023 23:09,60.0,25.0,68.0
22-01-2023 23:10,56.0,61.0,55.0
22-01-2023 23:11,57.0,28.0,66.0
22-01-2023 23:12,31.0,26.0,69.0
22-01-2023 23:13,56.0,54.0,59.0
22-01-2023 23:14,56.0,11.0,60.0
22-01-2023 23:15,50.0,11.0,64.0
22-01-2023 23:16,37.0,64.0,65.0
22-01-2023 23:17,45.0,13.0,84.0
22-01-2023 23:18,25.0,21.0,33.0
22-01-2023 23:19,28.0,63.0,82.0
22-01-2023 23:20,30.0,69.0,63.0
22-01-2023 23:21,50.0,38.0,37.0
22-01-2023 23:22,65.0,70.0,19.0
