Timestamp,Sensor1,Sensor2,Sensor3
02-01-2023 19:50,50,46,60
02-01-2023 19:51,33,31,21
02-01-2023 19:52,20,61,57
02-01-2023 19:53,65,14,21
02-01-2023 19:54,35,11,75
02-01-2023 19:55,65,14,46
02-01-2023 19:56,22,41,73
02-01-2023 19:57,54,28,44
02-01-2023 19:58,60,13,18
02-01-2023 19:59,25,55,48
02-01-2023 20:00,44,35,23
02-01-2023 20:01,32,59,74
02-01-2023 20:02,53,35,38
02-01-2023 20:03,27,41,69
02-01-2023 20:04,40,53,43
02-01-2023 20:05,53,35,68
02-01-2023 20:06,23,70,65
02-01-2023 20:07,44,60,36
02-01-2023 20:08,34,68,34
02-01-2023 20:09,23,47,51
02-01-2023 20:10,64,35,65
02-01-2023 20:11,31,54,87
02-01-2023 20:12,51,40,64
02-01-2023 20:13,51,79,80
02-01-2023 20:14,47,54,76
02-01-2023 20:15,32,40,58
02-01-2023 20:16,50,70,37
02-01-2023 20:17,33,57,25
02-01-2023 20:18,39,54,68
02-01-2023 20:19,37,69,69
02-01-2023 20:20,48,70,75
02-01-2023 20:21,25,61,66
02-01-2023 20:22,51,61,36
02-01-2023 20:23,48,71,17
02-01-2023 20:24,62,35,79
02-01-2023 20:25,21,76,72
02-01-2023 20:26,42,58,57
02-01-2023 20:27,38,53,75
02-01-2023 20:28,50,45,67
02-01-2023 20:29,24,62,47
02-01-2023 20:30,38,53,39
02-01-2023 20:31,53,31,64
02-01-2023 20:32,29,11,61
02-01-2023 20:33,44,16,72
02-01-2023 20:34,21,25,80
02-01-2023 20:35,30,53,27
02-01-2023 20:36,69,74,56
02-01-2023 20:37,50,78,29
02-01-2023 20:38,34,70,20
02-01-2023 20:39,28,39,56
02-01-2023 20:40,42,51,49
02-01-2023 20:41,38,34,20
02-01-2023 20:42,28,66,32
02-01-2023 20:43,54,41,57
02-01-2023 20:44,40,59,34
02-01-2023 20:45,28,19,67
02-01-2023 20:46,47,31,62
02-01-2023 20:47,65,50,41
02-01-2023 20:48,26,56,15
02-01-2023 20:49,35,23,28
02-01-2023 20:50,35,12,46
02-01-2023 20:51,52,62,81
02-01-2023 20:52,23,25,24
02-01-2023 20:53,23,70,40
02-01-2023 20:54,58,37,88
02-01-2023 20:55,59,44,79
02-01-2023 20:56,36,11,64
02-01-2023 20:57,56,70,63
02-01-2023 20:58,58,65,46
02-01-2023 20:59,48,64,79
02-01-2023 21:00,55,27,40
02-01-2023 21:01,57,58,83
02-01-2023 21:02,58,51,40
02-01-2023 21:03,69,16,79
02-01-2023 21:04,56,13,26
02-01-2023 21:05,54,52,50
02-01-2023 21:06,26,68,38
02-01-2023 21:07,46,58,56
02-01-2023 21:08,47,69,69
02-01-2023 21:09,41,15,69
02-01-2023 21:10,33,29,22
02-01-2023 21:11,26,40,75
02-01-2023 21:12,56,31,41
02-01-2023 21:13,41,41,77
02-01-2023 21:14,24,56,46
02-01-2023 21:15,21,43,74
02-01-2023 21:16,46,36,49
02-01-2023 21:17,40,53,30
02-01-2023 21:18,57,39,50
02-01-2023 21:19,34,42,70
02-01-2023 21:20,40,36,44
02-01-2023 21:21,29,65,46
02-01-2023 21:22,42,32,35
02-01-2023 21:23,58,52,70
02-01-2023 21:24,24,63,54
02-01-2023 21:25,20,77,68
02-01-2023 21:26,32,62,44
02-01-2023 21:27,40,49,34
02-01-2023 21:28,45,69,88
02-01-2023 21:29,69,18,15
02-01-2023 21:30,64,19,88
02-01-2023 21:31,40,19,32
02-01-2023 21:32,37,39,71
02-01-2023 21:33,56,19,73
02-01-2023 21:34,64,67,27
02-01-2023 21:35,51,45,46
02-01-2023 21:36,55,53,84
02-01-2023 21:37,36,66,47
02-01-2023 21:38,54,52,79
02-01-2023 21:39,68,32,17
02-01-2023 21:40,30,13,19
02-01-2023 21:41,40,21,26
02-01-2023 21:42,45,58,47
02-01-2023 21:43,23,33,41
02-01-2023 21:44,53,22,27
02-01-2023 21:45,67,77,89
02-01-2023 21:46,37,43,89
02-01-2023 21:47,59,18,50
02-01-2023 21:48,54,19,72
02-01-2023 21:49,60,74,78
02-01-2023 21:50,48,63,64
02-01-2023 21:51,48,52,65
02-01-2023 21:52,57,68,18
02-01-2023 21:53,61,68,58
02-01-2023 21:54,40,76,32
02-01-2023 21:55,61,70,32
02-01-2023 21:56,32,47,20
02-01-2023 21:57,68,17,73
02-01-2023 21:58,60,74,77
02-01-2023 21:59,36,14,57
02-01-2023 22:00,28,52,83
02-01-2023 22:01,60,69,89
02-01-2023 22:02,20,35,83
02-01-2023 22:03,21,20,23
02-01-2023 22:04,67,43,37
02-01-2023 22:05,48,11,25
02-01-2023 22:06,52,30,75
02-01-2023 22:07,29,35,31
02-01-2023 22:08,69,14,64
02-01-2023 22:09,59,18,67
02-01-2023 22:10,40,59,28
02-01-2023 22:11,47,19,53
02-01-2023 22:12,30,67,69
02-01-2023 22:13,53,19,23
02-01-2023 22:14,27,45,77
02-01-2023 22:15,41,65,41
02-01-2023 22:16,27,71,49
02-01-2023 22:17,68,46,74
02-01-2023 22:18,34,50,44
02-01-2023 22:19,36,57,53
02-01-2023 22:20,42,31,66
02-01-2023 22:21,43,70,72
02-01-2023 22:22,64,57,79
02-01-2023 22:23,38,73,43
02-01-2023 22:24,24,46,72
02-01-2023 22:25,51,50,56
02-01-2023 22:26,63,14,42
02-01-2023 22:27,20,61,24
02-01-2023 22:28,42,26,25
02-01-2023 22:29,56,71,88
02-01-2023 22:30,27,61,74
02-01-2023 22:31,32,29,44
02-01-2023 22:32,27,25,63
02-01-2023 22:33,42,16,85
02-01-2023 22:34,62,75,83
02-01-2023 22:35,20,21,74
02-01-2023 22:36,64,52,42
02-01-2023 22:37,43,49,34
02-01-2023 22:38,54,10,73
02-01-2023 22:39,43,67,26
02-01-2023 22:40,36,12,19
02-01-2023 22:41,24,17,44
02-01-2023 22:42,39,70,47
02-01-2023 22:43,40,14,24
02-01-2023 22:44,59,35,53
02-01-2023 22:45,50,26,80
02-01-2023 22:46,65,75,74
02-01-2023 22:47,55,60,55
02-01-2023 22:48,30,56,83
02-01-2023 22:49,34,49,51
02-01-2023 22:50,38,36,22
02-01-2023 22:51,26,49,71
02-01-2023 22:52,47,10,81
02-01-2023 22:53,62,55,42
02-01-2023 22:54,24,20,28
02-01-2023 22:55,24,48,25
02-01-2023 22:56,49,27,43
02-01-2023 22:57,51,56,68
02-01-2023 22:58,27,30,23
02-01-2023 22:59,29,37,50
02-01-2023 23:00,57,10,33
02-01-2023 23:01,66,23,21
02-01-2023 23:02,51,29,31
02-01-2023 23:03,67,54,62
02-01-2023 23:04,47,70,65
02-01-2023 23:05,36,36,85
02-01-2023 23:06,50,65,72
02-01-2023 23:07,27,61,89
02-01-2023 23:08,59,77,89
02-01-2023 23:09,44,46,21
02-01-2023 23:10,28,40,76
02-01-2023 23:11,21,58,81
02-01-2023 23:12,34,62,29
02-01-2023 23:13,69,48,81
02-01-2023 23:14,22,19,67
02-01-2023 23:15,68,18,55
02-01-2023 23:16,55,22,31
02-01-2023 23:17,23,27,71
02-01-2023 23:18,33,21,58
02-01-2023 23:19,60,14,85
02-01-2023 23:20,60,16,89
02-01-2023 23:21,44,24,78
02-01-2023 23:22,69,76,34
02-01-2023 23:23,29,27,15
02-01-2023 23:24,40,47,45
02-01-2023 23:25,55,35,31
02-01-2023 23:26,31,47,55
02-01-2023 23:27,46,68,42
02-01-2023 23:28,59,61,63
02-01-2023 23:29,21,42,69
02-01-2023 23:30,32,30,22
02-01-2023 23:31,51,26,46
02-01-2023 23:32,50,71,65
02-01-2023 23:33,35,68,83
02-01-2023 23:34,51,11,52
02-01-2023 23:35,51,73,33
02-01-2023 23:36,53,34,20
02-01-2023 23:37,30,50,59
02-01-2023 23:38,29,28,84
02-01-2023 23:39,34,47,30
02-01-2023 23:40,36,34,68
02-01-2023 23:41,59,48,46
02-01-2023 23:42,37,13,43
02-01-2023 23:43,28,12,66
02-01-2023 23:44,44,43,83
02-01-2023 23:45,59,19,43
02-01-2023 23:46,33,36,17
02-01-2023 23:47,44,10,65
02-01-2023 23:48,69,53,82
02-01-2023 23:49,41,61,58
02-01-2023 23:50,49,34,39
02-01-2023 23:51,39,74,36
02-01-2023 23:52,40,20,56
02-01-2023 23:53,63,77,89
02-01-2023 23:54,51,24,22
02-01-2023 23:55,65,66,58
02-01-2023 23:56,68,73,67
02-01-2023 23:57,40,20,81
02-01-2023 23:58,54,29,41
02-01-2023 23:59,51,39,25
03-01-2023 00:00,49,19,41
03-01-2023 00:01,58,63,21
03-01-2023 00:02,68,67,89
03-01-2023 00:03,31,38,71
03-01-2023 00:04,60,10,53
03-01-2023 00:05,66,67,65
03-01-2023 00:06,37,30,35
03-01-2023 00:07,40,24,71
03-01-2023 00:08,32,76,65
03-01-2023 00:09,40,42,31
03-01-2023 00:10,27,47,45
03-01-2023 00:11,65,28,28
03-01-2023 00:12,59,13,16
03-01-2023 00:13,65,67,40
03-01-2023 00:14,26,79,36
03-01-2023 00:15,42,21,42
03-01-2023 00:16,63,26,20
03-01-2023 00:17,51,10,33
03-01-2023 00:18,30,23,70
03-01-2023 00:19,41,11,35
03-01-2023 00:20,41,13,56
03-01-2023 00:21,62,75,34
03-01-2023 00:22,44,55,58
03-01-2023 00:23,41,59,45
03-01-2023 00:24,47,69,23
03-01-2023 00:25,48,61,64
03-01-2023 00:26,32,57,46
03-01-2023 00:27,37,48,88
03-01-2023 00:28,21,79,54
03-01-2023 00:29,48,69,66
03-01-2023 00:30,40,39,83
03-01-2023 00:31,34,36,41
03-01-2023 00:32,46,64,16
03-01-2023 00:33,69,79,15
03-01-2023 00:34,50,35,22
03-01-2023 00:35,34,51,24
03-01-2023 00:36,42,76,83
03-01-2023 00:37,43,76,80
03-01-2023 00:38,63,61,55
03-01-2023 00:39,32,15,62
03-01-2023 00:40,41,19,62
03-01-2023 00:41,62,47,47
03-01-2023 00:42,56,21,83
03-01-2023 00:43,52,55,65
03-01-2023 00:44,22,58,78
03-01-2023 00:45,38,72,37
03-01-2023 00:46,42,78,66
03-01-2023 00:47,48,52,89
03-01-2023 00:48,49,69,57
03-01-2023 00:49,58,38,88
03-01-2023 00:50,63,20,24
03-01-2023 00:51,66,44,87
03-01-2023 00:52,44,32,15
03-01-2023 00:53,56,30,30
03-01-2023 00:54,66,46,33
03-01-2023 00:55,27,37,19
03-01-2023 00:56,61,67,69
03-01-2023 00:57,35,62,76
03-01-2023 00:58,27,37,19
03-01-2023 00:59,20,51,21
03-01-2023 01:00,63,70,47
03-01-2023 01:01,24,42,20
03-01-2023 01:02,22,64,20
03-01-2023 01:03,20,46,65
03-01-2023 01:04,23,56,26
03-01-2023 01:05,59,45,89
03-01-2023 01:06,54,37,18
03-01-2023 01:07,51,19,15
03-01-2023 01:08,61,32,66
03-01-2023 01:09,53,14,67
03-01-2023 01:10,62,15,28
03-01-2023 01:11,44,51,35
03-01-2023 01:12,29,56,45
03-01-2023 01:13,40,37,55
03-01-2023 01:14,65,22,71
03-01-2023 01:15,58,34,21
03-01-2023 01:16,46,16,75
03-01-2023 01:17,46,75,29
03-01-2023 01:18,21,67,23
03-01-2023 01:19,60,75,74
03-01-2023 01:20,67,45,70
03-01-2023 01:21,32,11,29
03-01-2023 01:22,28,47,21
03-01-2023 01:23,55,23,38
03-01-2023 01:24,41,36,71
03-01-2023 01:25,61,24,78
03-01-2023 01:26,45,21,39
03-01-2023 01:27,31,52,86
03-01-2023 01:28,36,66,48
03-01-2023 01:29,33,57,68
03-01-2023 01:30,33,70,48
03-01-2023 01:31,53,53,42
03-01-2023 01:32,39,61,15
03-01-2023 01:33,30,71,51
03-01-2023 01:34,35,11,44
03-01-2023 01:35,50,40,39
03-01-2023 01:36,25,42,74
03-01-2023 01:37,38,14,16
03-01-2023 01:38,56,67,42
03-01-2023 01:39,23,20,62
03-01-2023 01:40,66,32,42
03-01-2023 01:41,23,54,38
03-01-2023 01:42,39,36,86
03-01-2023 01:43,29,65,32
03-01-2023 01:44,43,68,34
03-01-2023 01:45,54,49,82
03-01-2023 01:46,45,27,22
03-01-2023 01:47,56,60,70
03-01-2023 01:48,57,70,75
03-01-2023 01:49,40,32,53
03-01-2023 01:50,59,45,32
03-01-2023 01:51,58,47,73
03-01-2023 01:52,40,65,32
03-01-2023 01:53,29,48,56
03-01-2023 01:54,57,78,67
03-01-2023 01:55,65,37,47
03-01-2023 01:56,23,30,35
03-01-2023 01:57,64,71,85
03-01-2023 01:58,39,32,74
03-01-2023 01:59,36,30,28
03-01-2023 02:00,26,25,47
03-01-2023 02:01,23,71,18
03-01-2023 02:02,48,74,57
03-01-2023 02:03,33,14,16
03-01-2023 02:04,22,55,54
03-01-2023 02:05,43,73,64
03-01-2023 02:06,56,50,77
03-01-2023 02:07,35,53,63
03-01-2023 02:08,23,24,78
03-01-2023 02:09,43,77,64
03-01-2023 02:10,53,60,24
03-01-2023 02:11,49,63,37
03-01-2023 02:12,37,77,51
03-01-2023 02:13,38,51,86
03-01-2023 02:14,50,55,24
03-01-2023 02:15,38,34,39
03-01-2023 02:16,68,76,47
03-01-2023 02:17,65,44,31
03-01-2023 02:18,38,31,38
03-01-2023 02:19,41,18,63
03-01-2023 02:20,43,33,44
03-01-2023 02:21,64,32,79
03-01-2023 02:22,31,70,42
03-01-2023 02:23,49,46,27
03-01-2023 02:24,57,54,71
03-01-2023 02:25,50,24,74
03-01-2023 02:26,55,66,24
03-01-2023 02:27,38,23,79
03-01-2023 02:28,67,61,21
03-01-2023 02:29,64,45,74
03-01-2023 02:30,55,36,77
03-01-2023 02:31,49,26,40
03-01-2023 02:32,68,50,85
03-01-2023 02:33,52,13,52
03-01-2023 02:34,37,12,68
03-01-2023 02:35,68,28,59
03-01-2023 02:36,47,50,72
03-01-2023 02:37,66,49,55
03-01-2023 02:38,30,67,59
03-01-2023 02:39,64,48,48
03-01-2023 02:40,52,16,72
03-01-2023 02:41,36,45,24
03-01-2023 02:42,25,29,31
03-01-2023 02:43,23,38,88
03-01-2023 02:44,39,77,75
03-01-2023 02:45,67,75,25
03-01-2023 02:46,66,56,31
03-01-2023 02:47,46,32,89
03-01-2023 02:48,34,15,29
03-01-2023 02:49,25,27,18
03-01-2023 02:50,66,62,67
03-01-2023 02:51,33,31,61
03-01-2023 02:52,30,77,60
03-01-2023 02:53,58,44,43
03-01-2023 02:54,28,18,45
03-01-2023 02:55,45,40,87
03-01-2023 02:56,35,52,62
03-01-2023 02:57,24,26,70
03-01-2023 02:58,29,60,79
03-01-2023 02:59,69,75,17
03-01-2023 03:00,22,33,18
03-01-2023 03:01,32,24,33
03-01-2023 03:02,62,37,55
03-01-2023 03:03,68,12,36
03-01-2023 03:04,49,38,86
03-01-2023 03:05,64,61,39
03-01-2023 03:06,25,63,18
03-01-2023 03:07,36,67,67
03-01-2023 03:08,64,54,65
03-01-2023 03:09,38,59,19
03-01-2023 03:10,61,31,64
03-01-2023 03:11,54,61,64
03-01-2023 03:12,65,62,73
03-01-2023 03:13,45,40,35
03-01-2023 03:14,24,57,37
03-01-2023 03:15,48,40,17
03-01-2023 03:16,56,13,64
03-01-2023 03:17,39,44,68
03-01-2023 03:18,68,76,30
03-01-2023 03:19,40,73,20
03-01-2023 03:20,29,18,55
03-01-2023 03:21,24,55,68
03-01-2023 03:22,55,65,24
03-01-2023 03:23,25,65,43
03-01-2023 03:24,45,35,73
03-01-2023 03:25,23,69,60
03-01-2023 03:26,58,57,26
03-01-2023 03:27,58,67,43
03-01-2023 03:28,69,72,86
03-01-2023 03:29,54,67,63
03-01-2023 03:30,20,12,54
03-01-2023 03:31,43,16,57
03-01-2023 03:32,55,61,21
03-01-2023 03:33,25,71,26
03-01-2023 03:34,60,11,27
03-01-2023 03:35,65,42,75
03-01-2023 03:36,63,21,61
03-01-2023 03:37,50,57,33
03-01-2023 03:38,39,62,17
03-01-2023 03:39,43,50,86
03-01-2023 03:40,44,67,54
03-01-2023 03:41,55,77,26
03-01-2023 03:42,40,32,45
03-01-2023 03:43,49,45,49
03-01-2023 03:44,43,30,80
03-01-2023 03:45,63,64,41
03-01-2023 03:46,61,65,17
03-01-2023 03:47,49,22,62
03-01-2023 03:48,41,31,35
03-01-2023 03:49,47,16,66
03-01-2023 03:50,26,33,21
03-01-2023 03:51,54,70,65
03-01-2023 03:52,47,14,59
03-01-2023 03:53,33,59,60
03-01-2023 03:54,29,71,47
03-01-2023 03:55,35,64,50
03-01-2023 03:56,35,35,31
03-01-2023 03:57,50,19,20
03-01-2023 03:58,61,20,35
03-01-2023 03:59,44,49,52
03-01-2023 04:00,32,20,48
03-01-2023 04:01,25,13,63
03-01-2023 04:02,63,11,75
03-01-2023 04:03,28,48,72
03-01-2023 04:04,64,32,26
03-01-2023 04:05,55,54,32
03-01-2023 04:06,62,51,76
03-01-2023 04:07,39,51,20
03-01-2023 04:08,37,38,62
03-01-2023 04:09,62,25,25
03-01-2023 04:10,40,76,47
03-01-2023 04:11,23,69,35
03-01-2023 04:12,69,13,38
03-01-2023 04:13,52,25,69
03-01-2023 04:14,46,50,63
03-01-2023 04:15,26,15,23
03-01-2023 04:16,25,51,52
03-01-2023 04:17,34,66,19
03-01-2023 04:18,37,37,55
03-01-2023 04:19,51,32,48
03-01-2023 04:20,30,51,88
03-01-2023 04:21,39,21,77
03-01-2023 04:22,43,73,31
03-01-2023 04:23,34,67,67
03-01-2023 04:24,67,60,50
03-01-2023 04:25,26,38,50
03-01-2023 04:26,40,28,27
03-01-2023 04:27,61,54,34
03-01-2023 04:28,45,63,65
03-01-2023 04:29,63,75,30
03-01-2023 04:30,33,22,20
03-01-2023 04:31,56,74,89
03-01-2023 04:32,40,21,24
03-01-2023 04:33,37,23,45
03-01-2023 04:34,24,51,32
03-01-2023 04:35,22,57,55
03-01-2023 04:36,42,33,61
03-01-2023 04:37,45,74,38
03-01-2023 04:38,56,26,54
03-01-2023 04:39,43,47,59
03-01-2023 04:40,68,37,88
03-01-2023 04:41,38,42,15
03-01-2023 04:42,44,33,41
03-01-2023 04:43,40,79,36
03-01-2023 04:44,31,13,42
03-01-2023 04:45,60,42,62
03-01-2023 04:46,52,19,49
03-01-2023 04:47,69,45,17
03-01-2023 04:48,23,40,52
03-01-2023 04:49,61,13,58
03-01-2023 04:50,26,17,19
03-01-2023 04:51,41,36,88
03-01-2023 04:52,52,45,21
03-01-2023 04:53,36,18,56
03-01-2023 04:54,43,52,71
03-01-2023 04:55,53,33,43
03-01-2023 04:56,47,46,77
03-01-2023 04:57,62,50,50
03-01-2023 04:58,60,35,54
03-01-2023 04:59,58,13,35
03-01-2023 05:00,41,10,67
03-01-2023 05:01,68,29,30
03-01-2023 05:02,36,54,60
03-01-2023 05:03,53,78,23
03-01-2023 05:04,25,61,17
03-01-2023 05:05,65,73,37
03-01-2023 05:06,25,30,27
03-01-2023 05:07,53,34,52
03-01-2023 05:08,20,76,48
03-01-2023 05:09,29,35,40
03-01-2023 05:10,40,36,46
03-01-2023 05:11,24,61,34
03-01-2023 05:12,21,72,60
03-01-2023 05:13,41,54,69
03-01-2023 05:14,67,67,23
03-01-2023 05:15,21,47,65
03-01-2023 05:16,29,44,71
03-01-2023 05:17,53,55,59
03-01-2023 05:18,35,12,52
03-01-2023 05:19,67,15,82
03-01-2023 05:20,58,22,26
03-01-2023 05:21,41,55,24
03-01-2023 05:22,31,42,79
03-01-2023 05:23,43,71,26
03-01-2023 05:24,66,72,66
03-01-2023 05:25,59,65,65
03-01-2023 05:26,57,48,78
03-01-2023 05:27,29,69,71
03-01-2023 05:28,54,33,33
03-01-2023 05:29,68,59,44
03-01-2023 05:30,51,42,38
03-01-2023 05:31,26,16,40
03-01-2023 05:32,40,55,50
03-01-2023 05:33,39,71,70
03-01-2023 05:34,45,10,72
03-01-2023 05:35,23,74,46
03-01-2023 05:36,65,54,16
03-01-2023 05:37,41,64,87
03-01-2023 05:38,34,75,63
03-01-2023 05:39,59,76,60
03-01-2023 05:40,40,63,69
03-01-2023 05:41,34,72,26
03-01-2023 05:42,41,63,77
03-01-2023 05:43,47,61,49
03-01-2023 05:44,33,63,88
03-01-2023 05:45,46,76,36
03-01-2023 05:46,60,46,24
03-01-2023 05:47,59,21,64
03-01-2023 05:48,47,68,49
03-01-2023 05:49,45,29,30
03-01-2023 05:50,68,41,50
03-01-2023 05:51,21,53,75
03-01-2023 05:52,44,75,89
03-01-2023 05:53,22,64,31
03-01-2023 05:54,27,25,15
03-01-2023 05:55,63,77,26
03-01-2023 05:56,52,61,17
03-01-2023 05:57,61,46,87
03-01-2023 05:58,54,55,33
03-01-2023 05:59,25,50,89
03-01-2023 06:00,58,14,36
03-01-2023 06:01,42,75,15
03-01-2023 06:02,44,14,67
03-01-2023 06:03,69,72,58
03-01-2023 06:04,62,12,24
03-01-2023 06:05,38,17,89
03-01-2023 06:06,24,35,22
03-01-2023 06:07,30,62,31
03-01-2023 06:08,31,38,84
03-01-2023 06:09,29,23,21
03-01-2023 06:10,27,14,77
03-01-2023 06:11,43,36,51
03-01-2023 06:12,47,77,82
03-01-2023 06:13,60,38,78
03-01-2023 06:14,55,12,21
03-01-2023 06:15,56,39,30
03-01-2023 06:16,40,18,28
03-01-2023 06:17,27,10,50
03-01-2023 06:18,28,32,87
03-01-2023 06:19,66,76,25
03-01-2023 06:20,34,41,15
03-01-2023 06:21,67,15,23
03-01-2023 06:22,65,58,39
03-01-2023 06:23,59,24,29
03-01-2023 06:24,37,67,72
03-01-2023 06:25,61,62,38
03-01-2023 06:26,39,39,86
03-01-2023 06:27,25,49,85
03-01-2023 06:28,31,68,60
03-01-2023 06:29,21,72,32
03-01-2023 06:30,26,57,81
03-01-2023 06:31,35,77,77
03-01-2023 06:32,22,16,38
03-01-2023 06:33,64,56,45
03-01-2023 06:34,22,52,52
03-01-2023 06:35,46,25,57
03-01-2023 06:36,69,31,22
03-01-2023 06:37,62,72,86
03-01-2023 06:38,59,55,19
03-01-2023 06:39,57,54,41
03-01-2023 06:40,52,50,77
03-01-2023 06:41,47,34,79
03-01-2023 06:42,20,59,77
03-01-2023 06:43,27,76,19
03-01-2023 06:44,56,61,81
03-01-2023 06:45,51,40,66
03-01-2023 06:46,67,46,18
03-01-2023 06:47,62,31,65
03-01-2023 06:48,56,36,57
03-01-2023 06:49,23,11,69
03-01-2023 06:50,49,31,55
03-01-2023 06:51,25,62,45
03-01-2023 06:52,65,26,49
03-01-2023 06:53,38,65,71
03-01-2023 06:54,51,40,38
03-01-2023 06:55,28,52,67
03-01-2023 06:56,31,62,44
03-01-2023 06:57,30,14,21
03-01-2023 06:58,65,11,23
03-01-2023 06:59,35,68,35
03-01-2023 07:00,20,13,44
03-01-2023 07:01,64,43,36
03-01-2023 07:02,40,76,61
03-01-2023 07:03,49,15,76
03-01-2023 07:04,32,67,45
03-01-2023 07:05,53,56,18
03-01-2023 07:06,23,14,24
03-01-2023 07:07,47,70,44
03-01-2023 07:08,57,65,21
03-01-2023 07:09,50,44,29
03-01-2023 07:10,46,22,33
03-01-2023 07:11,24,35,88
03-01-2023 07:12,44,73,53
03-01-2023 07:13,22,20,17
03-01-2023 07:14,52,71,66
03-01-2023 07:15,23,56,27
03-01-2023 07:16,44,79,58
03-01-2023 07:17,39,67,31
03-01-2023 07:18,53,19,89
03-01-2023 07:19,45,25,31
03-01-2023 07:20,24,21,66
03-01-2023 07:21,54,59,63
03-01-2023 07:22,47,24,85
03-01-2023 07:23,48,68,33
03-01-2023 07:24,28,79,48
03-01-2023 07:25,57,71,44
03-01-2023 07:26,69,71,43
03-01-2023 07:27,25,59,62
03-01-2023 07:28,38,63,22
03-01-2023 07:29,63,63,82
03-01-2023 07:30,30,37,66
03-01-2023 07:31,21,60,89
03-01-2023 07:32,66,42,72
03-01-2023 07:33,63,10,75
03-01-2023 07:34,63,78,54
03-01-2023 07:35,28,10,31
03-01-2023 07:36,40,64,29
03-01-2023 07:37,43,54,25
03-01-2023 07:38,53,49,84
03-01-2023 07:39,41,70,62
03-01-2023 07:40,22,45,27
03-01-2023 07:41,31,33,40
03-01-2023 07:42,47,23,22
03-01-2023 07:43,49,10,40
03-01-2023 07:44,45,56,28
03-01-2023 07:45,67,30,55
03-01-2023 07:46,40,48,20
03-01-2023 07:47,47,12,30
03-01-2023 07:48,45,25,48
03-01-2023 07:49,52,77,54
03-01-2023 07:50,40,35,26
03-01-2023 07:51,54,63,15
03-01-2023 07:52,53,22,43
03-01-2023 07:53,60,70,63
03-01-2023 07:54,66,29,30
03-01-2023 07:55,37,36,23
03-01-2023 07:56,30,11,73
03-01-2023 07:57,42,19,53
03-01-2023 07:58,67,69,52
03-01-2023 07:59,41,28,20
03-01-2023 08:00,36,24,88
03-01-2023 08:01,24,56,73
03-01-2023 08:02,63,33,17
03-01-2023 08:03,30,25,33
03-01-2023 08:04,49,69,41
03-01-2023 08:05,34,58,39
03-01-2023 08:06,46,13,80
03-01-2023 08:07,54,75,37
03-01-2023 08:08,52,58,77
03-01-2023 08:09,39,40,72
03-01-2023 08:10,35,75,64
03-01-2023 08:11,53,63,22
03-01-2023 08:12,21,11,65
03-01-2023 08:13,54,70,56
03-01-2023 08:14,59,24,77
03-01-2023 08:15,47,69,45
03-01-2023 08:16,66,52,73
03-01-2023 08:17,58,49,65
03-01-2023 08:18,25,39,71
03-01-2023 08:19,28,72,19
03-01-2023 08:20,39,33,89
03-01-2023 08:21,20,53,66
03-01-2023 08:22,27,23,79
03-01-2023 08:23,42,37,26
03-01-2023 08:24,22,23,37
03-01-2023 08:25,23,65,66
03-01-2023 08:26,44,43,77
03-01-2023 08:27,66,21,17
03-01-2023 08:28,57,65,38
03-01-2023 08:29,34,70,56
03-01-2023 08:30,40,70,35
03-01-2023 08:31,54,49,39
03-01-2023 08:32,65,29,26
03-01-2023 08:33,33,51,62
03-01-2023 08:34,55,16,88
03-01-2023 08:35,31,77,84
03-01-2023 08:36,36,40,71
03-01-2023 08:37,58,79,43
03-01-2023 08:38,28,56,43
03-01-2023 08:39,54,60,60
03-01-2023 08:40,32,67,23
03-01-2023 08:41,34,31,46
03-01-2023 08:42,37,33,27
03-01-2023 08:43,52,43,67
03-01-2023 08:44,25,72,89
03-01-2023 08:45,46,69,68
03-01-2023 08:46,42,28,43
03-01-2023 08:47,46,33,65
03-01-2023 08:48,53,73,63
03-01-2023 08:49,65,29,55
03-01-2023 08:50,57,36,26
03-01-2023 08:51,33,67,49
03-01-2023 08:52,55,53,18
03-01-2023 08:53,27,74,59
03-01-2023 08:54,54,55,63
03-01-2023 08:55,38,63,88
03-01-2023 08:56,49,48,32
03-01-2023 08:57,33,16,60
03-01-2023 08:58,39,63,72
03-01-2023 08:59,68,52,29
03-01-2023 09:00,44,29,72
03-01-2023 09:01,59,34,37
03-01-2023 09:02,43,52,37
03-01-2023 09:03,33,36,40
03-01-2023 09:04,45,34,48
03-01-2023 09:05,57,45,55
03-01-2023 09:06,42,75,71
03-01-2023 09:07,41,18,39
03-01-2023 09:08,67,62,68
03-01-2023 09:09,38,30,58
03-01-2023 09:10,65,59,27
03-01-2023 09:11,22,25,68
03-01-2023 09:12,61,75,41
03-01-2023 09:13,38,35,22
03-01-2023 09:14,28,53,57
03-01-2023 09:15,47,38,84
03-01-2023 09:16,39,55,69
03-01-2023 09:17,64,58,78
03-01-2023 09:18,26,24,19
03-01-2023 09:19,33,26,73
03-01-2023 09:20,28,18,41
03-01-2023 09:21,38,41,33
03-01-2023 09:22,66,75,79
03-01-2023 09:23,33,68,82
03-01-2023 09:24,57,41,80
03-01-2023 09:25,55,52,40
03-01-2023 09:26,59,68,47
03-01-2023 09:27,36,39,52
03-01-2023 09:28,49,20,21
03-01-2023 09:29,28,35,19
03-01-2023 09:30,52,11,23
03-01-2023 09:31,44,43,27
